sample_idx,pearson_correlation,mse
795,0.9967098362536487,0.00291713
796,0.9971509161685878,0.0071817148
797,0.9970113035395693,0.008639124
798,0.9965844189946831,0.010361728
799,0.991362043005458,0.010032531
800,0.9953713109646695,0.0073314914
801,0.9961275553891563,0.0019632576
802,0.9963710280933403,0.009977039
803,0.9948991892216226,0.0035862369
804,0.9965029043132511,0.00276691
805,0.9917163486191604,0.0021294376
806,0.9941422923620836,0.0047289412
807,0.9964808883508363,0.007234306
808,0.9957958076860074,0.0035440265
809,0.9959225124386498,0.001585394
810,0.9962917321626714,0.0038644765
811,0.996425757440299,0.005497846
812,0.991742976301233,0.0052004373
813,0.9951917944664456,0.0011218926
814,0.9970658827365688,0.003600824
815,0.9954717907598848,0.0023445429
816,0.9968969920951051,0.008596568
817,0.9958934945351724,0.010670141
818,0.9962930822628702,0.0010884362
819,0.9918183462690714,0.0020284364
820,0.9955265551096433,0.0066979197
821,0.997035641563875,0.004919943
822,0.9937211333552641,0.007500858
823,0.9969079240099213,0.0059205624
824,0.9973481472793752,0.0030959316
825,0.9965872293954263,0.0030594976
826,0.9968761439067595,0.0043844525
827,0.9934467419256505,0.0019473438
828,0.9964877271867506,0.0037283222
829,0.9953694021489036,0.0022674568
830,0.9969642898044878,0.003884608
831,0.9942813664289725,0.0029600146
832,0.9956349555930991,0.006928188
833,0.9947612409977592,0.008229695
834,0.9973939431853331,0.002049171
835,0.9968860708460207,0.0062925234
836,0.9967133188725769,0.007245561
837,0.9899085005467076,0.005563862
838,0.9968809977328575,0.0048566107
839,0.9956193773966703,0.003237967
840,0.9964377076518842,0.007983388
841,0.9962995545487394,0.0015946929
842,0.9969129954995178,0.009735413
843,0.9945315909165611,0.0067594717
844,0.9954530107772378,0.0050720344
845,0.9942304786827738,0.0026258687
846,0.9968481004791289,0.002812386
847,0.9937460634823748,0.0018628864
848,0.9959629297889568,0.0047403113
849,0.9888045543262176,0.002661993
850,0.9963511628328425,0.0027654257
851,0.9966680767314878,0.009689408
852,0.9968982303146708,0.0036458424
853,0.997249437343638,0.004999798
854,0.9961913283167992,0.0054543614
855,0.9894004928438963,0.0024572574
856,0.9962340125586652,0.0073818844
857,0.9965935211371408,0.0032875992
858,0.9938833801614244,0.008028733
859,0.9960108013071627,0.0038524566
860,0.9969847571347269,0.008203614
861,0.9958810878350538,0.0034512382
862,0.9958611605629943,0.007536043
863,0.9968469562135478,0.0054216417
864,0.9956571627593525,0.007272682
865,0.9962996514545504,0.015103082
866,0.9653063187692347,0.026112728
867,0.9839480435986576,0.0059842183
868,0.9959916739150266,0.0026382017
869,0.991720641965065,0.0030435093
870,0.9958812564528069,0.004513792
871,0.9963437186760011,0.0066563874
872,0.9942239975226045,0.0034659863
873,0.9959460090390486,0.006722278
874,0.9973849200566364,0.004499246
875,0.994359756047178,0.005752083
876,0.996226342781719,0.0017984066
877,0.9962419966921696,0.0072144256
878,0.9951799152216281,0.0010584246
879,0.996512801654938,0.007129706
880,0.9936404535407561,0.0064511886
881,0.9939752420461317,0.008777901
882,0.9939072347989382,0.0030532863
883,0.9974634402799394,0.00609575
884,0.9935301057860397,0.0040623583
885,0.9889460374261092,0.0031681887
886,0.9965876137734017,0.007609743
887,0.9949391375770466,0.0010907443
888,0.9972058171623185,0.003482377
889,0.9948664070125435,0.0013794629
890,0.9942556972584742,0.0067968303
891,0.9963919212102944,0.004238024
892,0.9964637243991588,0.009326407
893,0.9970413266618291,0.0024241237
894,0.9955118854276425,0.007504553
895,0.9957857138813194,0.0037459456
896,0.9929020557775909,0.003999367
897,0.992698496874786,0.0020187479
898,0.9902728507963239,0.0026024394
899,0.9969302704733294,0.00698426
900,0.9957104155606946,0.008904045
901,0.9972959784955377,0.0007736944
902,0.998223480910706,0.007916883
903,0.9971332817188051,0.001426063
904,0.9981678053842832,0.00798822
905,0.9965686043549385,0.005250046
906,0.9959571836222332,0.007742793
907,0.9976153544205398,0.0070416275
908,0.9981545649704494,0.004586551
909,0.9983608679059308,0.0050178953
910,0.9949946419368438,0.0013340384
911,0.9974981617379979,0.0042695836
912,0.9959717720119334,0.0021650023
913,0.9979964767621153,0.004131272
914,0.9975069155886241,0.005606456
915,0.998572097886903,0.006992253
916,0.9980839284088284,0.00574651
917,0.9962679459103871,0.0011815169
918,0.9972528500979616,0.004648359
919,0.9983716532008379,0.0048114737
920,0.9983028287607258,0.0052085575
921,0.9977901545863187,0.0023466728
922,0.9967492577716919,0.004229061
923,0.9982069322628773,0.0053239055
924,0.9969348297719597,0.0009898361
925,0.9895363622432161,0.0031556087
926,0.9985237475693747,0.0072092884
927,0.9980819114654349,0.0073941615
928,0.9965984777004959,0.006022742
929,0.9872522239254079,0.014820821
930,0.9977752959742768,0.008260988
931,0.9913477022435176,0.005716468
932,0.9977971054784632,0.005000734
933,0.9932778016243817,0.010464991
934,0.9979192816746371,0.0025069315
935,0.9967128916547365,0.0038204135
936,0.9979882806655161,0.0077745053
937,0.9942289326101049,0.006861855
938,0.9907603528512196,0.0060183383
939,0.9962476880303466,0.020383274
940,0.9973971651616758,0.01039462
941,0.9963502907352938,0.0010277171
942,0.9976561638941145,0.012186322
943,0.9983235580852972,0.0017361421
944,0.9957058103287887,0.001652978
945,0.9931259762107668,0.007317908
946,0.9967727111748661,0.008124538
947,0.9921529700691996,0.004478569
948,0.9949215035549253,0.0019078178
949,0.9981478911379233,0.0061417813
950,0.9979809349189268,0.005219042
951,0.9974428399920676,0.008008548
952,0.998521867676151,0.0052241096
953,0.9976764388918998,0.0137335975
954,0.9983164001269415,0.005611695
955,0.9923531055158795,0.009498846
956,0.9934890858909057,0.008134885
957,0.997813904781437,0.0071065817
958,0.9913964035702154,0.0075510424
959,0.9979901204427658,0.003974662
960,0.9960983413083394,0.001906917
961,0.9963879581726847,0.0022568638
962,0.99712189153654,0.006193654
963,0.9985087612266643,0.0052573746
964,0.9968320869744346,0.004753894
965,0.9978855001263998,0.005205184
966,0.9983570347759625,0.0035924271
967,0.9977146906387037,0.010011973
968,0.9922090679150253,0.0024538802
969,0.9982479989717242,0.009420449
970,0.9971354052229976,0.007112793
971,0.9977100470671258,0.0040141894
972,0.9979205965918136,0.0020962202
973,0.9985907749206419,0.003121253
974,0.9975543898755913,0.0015371497
975,0.9974773443866907,0.004646064
976,0.9950599814750342,0.0028981261
977,0.9981667679992541,0.009969278
978,0.9981500063408805,0.011703191
979,0.9974351908721943,0.0053609624
980,0.9968118425303666,0.0043414785
981,0.998459373132781,0.0053642737
982,0.9964038188522204,0.0057080756
983,0.9986250147321626,0.0065560434
984,0.9972966961905717,0.014241986
985,0.9980635679182075,0.0040513966
986,0.9985251997658361,0.0038334446
987,0.9981043628851161,0.0030601637
988,0.9972674805829985,0.0059155324
989,0.9977374672856787,0.0107882945
990,0.9980579624270294,0.006003392
991,0.9969502318703787,0.0018210298
992,0.9971360814239072,0.011260316
993,0.9978732661391819,0.0029970384
994,0.9973376170511311,0.006099784
995,0.9980920347055555,0.0069811125
996,0.9967259503031257,0.0055693155
997,0.9966352334967256,0.0070441253
998,0.9981149638185441,0.0040134345
999,0.9933238034013497,0.0028324197
1000,0.9978994026886497,0.006673695
1001,0.9982058414614827,0.005886186
1002,0.9974751803003158,0.0012858608
1003,0.9968120947691123,0.0018977036
1004,0.9981087018068245,0.004660726
1005,0.9978552321311476,0.0070806113
1006,0.9982187432284662,0.0073836255
1007,0.9933247613062891,0.002257687
1008,0.9983705531499012,0.0035980677
1009,0.9976848258099111,0.010630258
1010,0.9979201789361204,0.0029309583
1011,0.9953491036535367,0.004514551
1012,0.9979737327878531,0.0132187065
1013,0.998424846153496,0.0050593405
1014,0.9979898546005508,0.005777507
1015,0.9964799870498549,0.00648666
1016,0.9959465968798896,0.007451206
1017,0.9978277275874762,0.0023500908
1018,0.9979284911174426,0.00616928
1019,0.997013365724212,0.0036010284
1020,0.996193819445711,0.0012444127
1021,0.9983095716661474,0.005341183
1022,0.9980929329834689,0.0044761
1023,0.9981679717621108,0.006613096
1024,0.9938209337763761,0.0040892176
1025,0.9983071891274569,0.006431645
1026,0.9964925351563857,0.0039017044
1027,0.9979060421057409,0.009253813
1028,0.9981414878912808,0.0076329997
1029,0.9978014921057154,0.0035968344
1030,0.9937923962575044,0.012219433
1031,0.9981652901516701,0.0067293146
1032,0.9981839980068614,0.0068979696
1033,0.9976191108427319,0.0036883114
1034,0.9983176638604819,0.0059619797
1035,0.9981126807823296,0.006831697
1036,0.9973863347070401,0.0072804373
1037,0.9984030269281366,0.009144633
1038,0.997536533278606,0.008829102
1039,0.9983743514673383,0.006971326
1040,0.9953408632080919,0.0012279428
1041,0.9943358998675998,0.012934658
1042,0.9949711499675333,0.0012428517
1043,0.99711842269259,0.012147867
1044,0.9969254396894348,0.002069686
1045,0.9980523084004536,0.008504564
1046,0.9971763309276795,0.0021331382
1047,0.9970036508129241,0.0042406293
1048,0.9980064620936696,0.0053814068
1049,0.997330963142218,0.009144362
1050,0.9950104363401192,0.005858934
1051,0.9965389106923653,0.010756515
1052,0.9943544605949429,0.0055161463
1053,0.995801236265257,0.0029348424
1054,0.9955509417261632,0.008322888
1055,0.9959602033353059,0.010786522
1056,0.996129645112241,0.0140366815
1057,0.9941866854715423,0.006900116
1058,0.9892100122469322,0.0030668748
1059,0.9968316041903467,0.0064404015
1060,0.9940465770504074,0.0044302996
1061,0.9966061126023811,0.015719896
1062,0.9951947511312746,0.0065535773
1063,0.9964056293714088,0.0043361383
1064,0.9953759000280086,0.007916957
1065,0.9969738864099864,0.0071397843
1066,0.9965900851804235,0.009393504
1067,0.9910988207111706,0.0029019148
1068,0.9939964859476429,0.002904977
1069,0.9968406376888778,0.003637117
1070,0.9960164551572136,0.0053040287
1071,0.9966945786245301,0.009482877
1072,0.9957150161212267,0.0043749455
1073,0.9887892248090818,0.0030943358
1074,0.9963474563713982,0.013665274
1075,0.9959051928959716,0.0072137495
1076,0.9965827859757479,0.0026505403
1077,0.9955435990807106,0.00089917675
1078,0.9966227550333895,0.0035256613
1079,0.9920604682133513,0.0017042442
1080,0.9875375826656374,0.0053664064
1081,0.991295365305173,0.010543802
1082,0.996226977954246,0.0070261555
1083,0.996288437221111,0.009384759
1084,0.9960622954781979,0.0035426212
1085,0.9953323376665808,0.009130979
1086,0.9937332588152281,0.005444521
1087,0.996134304659128,0.004001421
1088,0.9944141164742004,0.002683772
1089,0.9968800806815288,0.007103171
1090,0.9963915064921084,0.0023304117
1091,0.9969046549320824,0.0049260072
1092,0.9949734539359504,0.0056220153
1093,0.994968974886515,0.012700478
1094,0.9971318130004283,0.006458209
1095,0.9952956830260501,0.003392148
1096,0.9968058352583025,0.009546773
1097,0.9968336974419227,0.010841129
1098,0.995857406228419,0.00431319
1099,0.995889299154306,0.010112121
1100,0.9913515457318928,0.0016503629
1101,0.9896943168547023,0.0048961663
1102,0.9966183008522324,0.005319264
1103,0.9946793526431357,0.005046948
1104,0.9852372141019301,0.0036984223
1105,0.9964974294859373,0.0043448815
1106,0.9964174706492956,0.0060772058
1107,0.9864155142478482,0.0034085093
1108,0.9953857588457572,0.0046511963
1109,0.9968114583260251,0.0074984087
1110,0.9958315179916412,0.01958428
1111,0.9961081854992022,0.0014664319
1112,0.9963797966621717,0.016624602
1113,0.996711538121705,0.013501449
1114,0.9965096519440493,0.007930028
1115,0.9831584382565524,0.004574697
1116,0.9964259582718196,0.004796456
1117,0.996795995577489,0.015920175
1118,0.984847841938033,0.002938236
1119,0.9842025569387355,0.011075795
1120,0.9968217916104148,0.006214477
1121,0.9938358792419232,0.006272597
1122,0.9967761576790019,0.007346663
1123,0.9970705534492371,0.009516906
1124,0.9968249246820493,0.009259497
1125,0.9925765206600735,0.0066858446
1126,0.9948681410274816,0.004470212
1127,0.9967887740008726,0.009496188
1128,0.9962464158051344,0.010319006
1129,0.9965655267041633,0.009230784
1130,0.9920111753809959,0.0015440265
1131,0.9955491004222157,0.0052284077
1132,0.994602479696805,0.011086615
1133,0.9958139155541875,0.0065056863
1134,0.9928951477422289,0.0033526162
1135,0.9960546456125802,0.004984857
1136,0.9946024871777753,0.0024933747
1137,0.9962219685980156,0.012582288
1138,0.992916251749616,0.00938969
1139,0.990261789953957,0.0019340008
1140,0.994439281598865,0.006862679
1141,0.9886639626148975,0.0049442067
1142,0.9963632554518499,0.007707931
1143,0.9910514196734554,0.0017547468
1144,0.9805220585088433,0.009190769
1145,0.9955761040038319,0.0023028878
1146,0.994830163941362,0.008418667
1147,0.9967713723940692,0.010919736
1148,0.9968173686933591,0.010100729
1149,0.9968645729004043,0.0083148265
1150,0.9940757666388077,0.007015599
1151,0.9964668647427005,0.004234007
1152,0.9946329022697463,0.005025085
1153,0.9946820412287622,0.0020448316
1154,0.9966102364720751,0.012057146
1155,0.9956117938161331,0.006968943
1156,0.9930914075362246,0.0031299826
1157,0.996147972609648,0.0062671546
1158,0.9966371381260697,0.006435177
1159,0.9910125440970666,0.0052642724
1160,0.9965632183758172,0.010090936
1161,0.9957719622706559,0.0061370516
1162,0.9947050287003807,0.004455934
1163,0.9962786477796997,0.014359224
1164,0.9956156905020472,0.009945697
1165,0.9956035664819155,0.004558475
1166,0.978458623540299,0.008225081
1167,0.995851009612279,0.003602092
1168,0.9963951531011573,0.006577161
1169,0.9967189397460603,0.0066975923
1170,0.9959076268388326,0.0018966584
1171,0.9958989121011143,0.0038790936
1172,0.9943937123594124,0.0044870423
1173,0.9946773560377173,0.008968456
1174,0.9945196778774188,0.008511031
1175,0.9964110807693115,0.0047679646
1176,0.9959641060377631,0.0139379045
1177,0.9939095131995407,0.0016130056
1178,0.9964140165086557,0.009005714
1179,0.995252027602749,0.010212521
1180,0.9967954829879422,0.011848921
1181,0.9928152735526923,0.0062427507
1182,0.995274404181837,0.005999766
1183,0.9947032277691875,0.0012215492
1184,0.9968293944930032,0.008802896
1185,0.9960997741104713,0.0036825852
1186,0.9969455326874938,0.0066031623
1187,0.9967256167263296,0.0115752695
1188,0.9939176708462122,0.007381387
1189,0.9969834659594631,0.013507431
1190,0.9950075846668514,0.0046674116
1191,0.9961657545324599,0.0027960425
1192,0.9945450540635842,0.0076121166
1193,0.9964472281074426,0.0074043116
1194,0.997220442968793,0.0076975957
1195,0.9965889298875461,0.008528579
1196,0.996341064456103,0.010938292
1197,0.9961922346689875,0.0029505366
1198,0.995898170844383,0.0018032511
1199,0.9954971612294244,0.006911957
1200,0.9924821199712985,0.0026987381
1201,0.9933846854754504,0.00209902
1202,0.9927567038877454,0.0033960876
1203,0.9927372931908172,0.004805312
1204,0.992101407419751,0.003920969
1205,0.9920475730253383,0.003496681
1206,0.9930148314233421,0.00440419
1207,0.9927783911442554,0.0033648473
1208,0.9901616647142185,0.0030547883
1209,0.9930774723918265,0.004874723
1210,0.9928565235489073,0.0051311487
1211,0.991456795474695,0.0020885416
1212,0.9921810062989764,0.0029800378
1213,0.9930905155597922,0.0023628355
1214,0.9908715205216801,0.0026210374
1215,0.9871142467338286,0.007999119
1216,0.9913625664645559,0.0034319467
1217,0.9524917382778275,0.013476149
1218,0.9903321200720429,0.0025246197
1219,0.9932938832359637,0.0018729601
1220,0.9911461725697731,0.0022736336
1221,0.9915668080193771,0.004083912
1222,0.9930232994485284,0.0019824153
1223,0.9908644866578242,0.0026672727
1224,0.9923902826245301,0.0035999848
1225,0.9920848152033154,0.0033736646
1226,0.9900562548314938,0.002856901
1227,0.9892375225906064,0.004813982
1228,0.992802633935894,0.0030584491
1229,0.9929202269271286,0.0030031933
1230,0.9933016422167978,0.0029617632
1231,0.9910041415504981,0.0031079738
1232,0.9901552873717288,0.0029964573
1233,0.9865007758030337,0.0042459304
1234,0.9921754065223756,0.002916089
1235,0.9931524511864981,0.0028928765
1236,0.9890329443171028,0.0038355533
1237,0.9870731008661593,0.004213617
1238,0.9904497820607711,0.0045155026
1239,0.9930040483735425,0.0021640093
1240,0.9914434046367672,0.0051272768
1241,0.991448771651998,0.0027119725
1242,0.9934830159066484,0.0017622131
1243,0.9932354766981497,0.0021077362
1244,0.9907287656149522,0.0042146435
1245,0.9930102632529905,0.0018735304
1246,0.9917458700908949,0.0022511103
1247,0.9922507321257481,0.0019353438
1248,0.9908263822733794,0.0042618685
1249,0.9927171958709068,0.0025455283
1250,0.991520788644687,0.0035504606
1251,0.9931991556041885,0.0027354273
1252,0.992940950200792,0.002828869
1253,0.9921446811168892,0.002588591
1254,0.9935332417385038,0.0017029085
1255,0.9917820609949137,0.004143801
1256,0.9919032640867681,0.0028182913
1257,0.9930657271805514,0.003549878
1258,0.9926273834546636,0.0021776892
1259,0.9915896442080399,0.0034151564
1260,0.9905508322326985,0.0029632207
1261,0.9904227839168477,0.0026076154
1262,0.9907064534683806,0.002773644
1263,0.9905481578194775,0.0027004285
1264,0.9905404464660743,0.0025344044
1265,0.9921944247449999,0.0044670827
1266,0.9876107179207588,0.0057228757
1267,0.9905885338478471,0.002634821
1268,0.9870850240371736,0.003963221
1269,0.9886431515465152,0.007345215
1270,0.9925820293296601,0.001837321
1271,0.9920729178296722,0.0028540846
1272,0.9921003952155033,0.0022225457
1273,0.9903602768797156,0.0031132582
1274,0.9930897775846916,0.0046956358
1275,0.9924621707988063,0.003977356
1276,0.9924666535765511,0.00200153
1277,0.9917178898295379,0.0044984156
1278,0.9926186957386134,0.001943176
1279,0.9913433749956694,0.0029882134
1280,0.9883630344997869,0.006710904
1281,0.9923128785073488,0.0021540625
1282,0.9909211972052726,0.0036259424
1283,0.9913208430252611,0.0023581677
1284,0.9919925144123104,0.0051028933
1285,0.9923402803406381,0.003321761
1286,0.9926152218562657,0.0036957331
1287,0.9933721057036494,0.0046711285
1288,0.9933609972889532,0.0030595285
1289,0.9866809873501543,0.0033902216
1290,0.99153139921762,0.0022979178
1291,0.9906749385115846,0.003556787
1292,0.9884402943026162,0.008605383
1293,0.9917934481665752,0.002326236
1294,0.9909106017795573,0.0067435117
1295,0.9931235122626481,0.0017920476
1296,0.9923469141754481,0.0029066645
1297,0.9917474622698088,0.0025906991
1298,0.9926980040731543,0.0018972085
1299,0.9911623641177889,0.0030557388
1300,0.9931425499877605,0.0019791834
1301,0.9926533082120247,0.0025696578
1302,0.990328394441598,0.006502954
1303,0.9922061964854361,0.0026787182
1304,0.9913561597518331,0.0033789715
1305,0.9924700602451849,0.0023945007
1306,0.9884111943441939,0.0038241013
1307,0.9895050121814477,0.007745025
1308,0.9921293689485905,0.003087139
1309,0.9912397006181285,0.0087315105
1310,0.9922850455474199,0.005296408
1311,0.9926225548575507,0.0019720707
1312,0.992437171031696,0.005160826
1313,0.9911728435032872,0.0029056312
1314,0.9877187625366585,0.0051344396
1315,0.9926500629633395,0.0050017554
1316,0.9925235094827509,0.00420342
1317,0.9921159636827992,0.0020701624
1318,0.9848199816210843,0.0074408907
1319,0.990121911318003,0.003016422
1320,0.9919656960723632,0.002562018
1321,0.9919128014530835,0.0022904587
1322,0.9920665605598281,0.0019824551
1323,0.9884857260857918,0.002797259
1324,0.9881997516462564,0.00405124
1325,0.9919241710211533,0.0020809423
1326,0.9927304485566817,0.002907634
1327,0.9914647819209637,0.002427118
1328,0.9889676230886755,0.003101907
1329,0.9915953475479778,0.002431832
1330,0.9893530540778295,0.00805396
1331,0.9923649637777193,0.0032521584
1332,0.9928343627817715,0.0018999337
1333,0.9893589803964244,0.003944698
1334,0.9915186728034119,0.0025171172
1335,0.9908021014728493,0.0025772182
1336,0.9916041505949097,0.0024938607
1337,0.9711069008376423,0.015180853
1338,0.9917286214198735,0.0024996167
1339,0.9919746558073989,0.003977539
1340,0.9925675162905504,0.0026082643
1341,0.9884952511193776,0.0046331002
1342,0.9919211435554182,0.0024192869
1343,0.9919503520320377,0.0037696653
1344,0.9895832896297785,0.0027736593
1345,0.9919428880248802,0.0022205517
1346,0.9912892390894547,0.0024663282
1347,0.9907881990750474,0.0026292892
1348,0.9926202356057493,0.0037651695
1349,0.9923558890070351,0.0026503187
1350,0.996179268853199,0.019812347
1351,0.994244510093419,0.022469388
1352,0.9950633424841147,0.019121299
1353,0.9950935402029712,0.022326542
1354,0.9961346605979752,0.021223871
1355,0.9957243553334089,0.022222148
1356,0.9953777275781185,0.016191904
1357,0.9966006911131204,0.013233687
1358,0.9964323226225209,0.017027114
1359,0.9960550425425395,0.011710326
1360,0.9957357043824883,0.017148783
1361,0.9963022022357967,0.011114505
1362,0.9938915213445921,0.002128659
1363,0.995545167950031,0.018334158
1364,0.9927559116877985,0.017249603
1365,0.9963885125118026,0.024579788
1366,0.994051280253072,0.02702926
1367,0.9957321772395383,0.020037295
1368,0.9962317305763511,0.019027099
1369,0.996387833886953,0.010933809
1370,0.9963300801245444,0.01467415
1371,0.9954910375182988,0.01764737
1372,0.9959026289123355,0.019393442
1373,0.9942636814064518,0.023323067
1374,0.995768232848856,0.015446594
1375,0.9936539427419038,0.020224197
1376,0.9894728434142152,0.029232062
1377,0.9947924825695339,0.024381759
1378,0.9950966257060323,0.021500245
1379,0.9954738026908205,0.021372499
1380,0.9964910321382451,0.018637665
1381,0.9964109778389004,0.01005512
1382,0.9891663474873215,0.027993456
1383,0.9935320967868364,0.029556856
1384,0.9959075210616954,0.022556234
1385,0.996450155349322,0.015644863
1386,0.9956253943365965,0.01965158
1387,0.9961453480284289,0.018917413
1388,0.9962036426529033,0.011672143
1389,0.995027394782767,0.021831892
1390,0.9962729890366073,0.01388146
1391,0.9926490893547906,0.007544519
1392,0.9956644582063148,0.012210625
1393,0.9956121939299369,0.016022101
1394,0.9955580379721622,0.019407235
1395,0.9936157766222926,0.032945283
1396,0.9949617416840938,0.017054796
1397,0.9943173079844213,0.019043887
1398,0.9898447074421559,0.024194583
1399,0.9927920602316274,0.023977747
1400,0.9957846112413165,0.018941374
1401,0.996120211948312,0.015323402
1402,0.9952997914054821,0.017390326
1403,0.9917274279487817,0.017474582
1404,0.9954472597757085,0.017644888
1405,0.99656021145593,0.0135995
1406,0.9960062950807297,0.0245191
1407,0.996452274371635,0.015154444
1408,0.9959837402523832,0.023179451
1409,0.9954343907374849,0.00971326
1410,0.9909791851705467,0.031189412
1411,0.9960685095350543,0.019908162
1412,0.9964288076543333,0.013179694
1413,0.9948740681065507,0.01140958
1414,0.9954103617637082,0.024421528
1415,0.9937057825389988,0.017933225
1416,0.9952435945815447,0.014758079
1417,0.9899058039439375,0.018932594
1418,0.9908644746222754,0.027193254
1419,0.9958189035199854,0.022376468
1420,0.9904416802335434,0.02173984
1421,0.9904660209781071,0.02703144
1422,0.9962132180204384,0.014297083
1423,0.9939180797890004,0.03290515
1424,0.9918361924248004,0.018302394
1425,0.9959836664401135,0.011299629
1426,0.992917606527542,0.016688058
1427,0.9947299253057348,0.031412624
1428,0.9962271860546429,0.019591585
1429,0.9951362147149478,0.03366237
1430,0.9963487599823581,0.018728241
1431,0.9958954057062853,0.022722796
1432,0.9955158716340061,0.017345982
1433,0.9950704182029132,0.019401113
1434,0.9960099435916573,0.018462548
1435,0.9959557568861676,0.021256449
1436,0.9960137324125296,0.017731152
1437,0.9950322369677647,0.021135168
1438,0.9921991890859428,0.019409295
1439,0.9956007627860628,0.018624453
1440,0.9930834379899324,0.020104483
1441,0.9961492581449355,0.017085077
1442,0.9938896271337337,0.027162623
1443,0.9954892761726186,0.016210197
1444,0.9935595739031489,0.021268545
1445,0.992813981600205,0.035461888
1446,0.9967359102646146,0.013641569
1447,0.9960684984898117,0.018161394
1448,0.9944788231528774,0.028267138
1449,0.9961432656397274,0.020740544
1450,0.99539150004417,0.016389348
1451,0.9947845909273754,0.027743805
1452,0.9855259402224656,0.02638987
1453,0.9964623604159083,0.02158071
1454,0.9928018078166961,0.024094023
1455,0.9959948122632711,0.020222316
1456,0.9964915332734923,0.021601668
1457,0.9957333488285615,0.016232187
1458,0.9961661036645887,0.02365605
1459,0.9940081549435078,0.026884306
1460,0.9920249579419969,0.0039164405
1461,0.9959598968574428,0.020005483
1462,0.996488426669219,0.013538038
1463,0.9959864416561045,0.014728391
1464,0.9941974690445367,0.028432367
1465,0.9947614820757716,0.027849982
1466,0.9894576864976418,0.025050616
1467,0.9951884301713602,0.016000822
1468,0.996369671457475,0.018018998
1469,0.9961353700675172,0.017517075
1470,0.9939609330260367,0.026363585
1471,0.9961728876357684,0.025841592
1472,0.9831423948112442,0.04125247
1473,0.9960206544594312,0.018578297
1474,0.9960609645435938,0.01507221
1475,0.9936540774582104,0.025716117
1476,0.9958454421726783,0.01790857
1477,0.9896363693834893,0.03383685
1478,0.9959240840700052,0.019080967
1479,0.9954847237785575,0.023997713
1480,0.9954635042731784,0.020575756
1481,0.9964776448970946,0.013307439
1482,0.9959460566194346,0.023876771
1483,0.9959171984659314,0.017401494
1484,0.9956889242409052,0.012456697
1485,0.9963620712160334,0.017757034
1486,0.9958885045758075,0.020156486
1487,0.9962650945063705,0.016747748
1488,0.9950830680552081,0.014781688
1489,0.9943897320334995,0.024250226
1490,0.9956896088112219,0.025584841
1491,0.9904653185348136,0.013584536
1492,0.9948242666935223,0.026529394
1493,0.9963254684224558,0.019070184
1494,0.9962349656473773,0.015396938
1495,0.9951149738230439,0.021902617
1496,0.9945968221502004,0.03121946
1497,0.9959776231443608,0.016547367
1498,0.9961665104384878,0.017339176
1499,0.993754500806263,0.01576742
1500,0.9918561681946118,0.042035893
1501,0.9947083220743246,0.019825304
1502,0.9932883914609159,0.025131835
1503,0.9829950988696191,0.020938793
1504,0.9922089938180383,0.03251224
1505,0.9967748870372233,0.017096953
1506,0.9942045652887563,0.024426049
1507,0.9953124941358198,0.019140054
1508,0.9913371814593337,0.004732345
1509,0.9962195464384643,0.013850713
1510,0.9960287191313578,0.022449568
1511,0.9964748123192357,0.01760169
1512,0.9951810458347241,0.0203302
1513,0.994520616717279,0.009600311
1514,0.9906086630901092,0.016695663
1515,0.9952971572154916,0.019667929
1516,0.9965054670930231,0.013682773
1517,0.9963639291219268,0.01783294
1518,0.9951277979719352,0.012092271
1519,0.995287688436594,0.009974054
1520,0.997030543477129,0.010336951
1521,0.9957127902578307,0.01525167
1522,0.9967289331252792,0.016131226
1523,0.9960801279469768,0.021011738
1524,0.9960000379343767,0.01664521
1525,0.9959772421370772,0.017404532
1526,0.9942108057112291,0.024592306
1527,0.994262297283932,0.0245166
1528,0.9947501889049768,0.033590697
1529,0.9956467989367358,0.026573772
1530,0.9966420605597804,0.020402413
1531,0.9738408845733617,0.023812866
1532,0.9884537630079528,0.015083762
1533,0.9966244692280539,0.017279087
1534,0.99665694651063,0.029252388
1535,0.9942543394519564,0.0069019934
1536,0.9962470420204499,0.017420342
1537,0.9859346944981662,0.033731453
1538,0.9967158734993505,0.017226439
1539,0.9968379620880439,0.018136198
1540,0.9958747894414077,0.028253421
1541,0.99567364832821,0.009046176
1542,0.9955510638744791,0.02112413
1543,0.9948647664702922,0.020956356
1544,0.9965908323267216,0.017004902
1545,0.9960324629831705,0.02025443
1546,0.9959021607268441,0.026728142
1547,0.9966894106180176,0.016802486
1548,0.9964187675398478,0.016667057
1549,0.9943350078432684,0.017022518
1550,0.9968111759134333,0.018423267
1551,0.9968523436989841,0.014550829
1552,0.9966349793785895,0.02176908
1553,0.996525460453788,0.015652882
1554,0.9960258704596221,0.025769671
1555,0.9949830364421318,0.02201136
1556,0.9962285867369391,0.016763702
1557,0.9936114540901124,0.021688245
1558,0.9965508008817847,0.01362986
1559,0.9965200750561807,0.012122451
1560,0.9962967422337031,0.016216548
1561,0.9528381554035664,0.014960451
1562,0.994494194416864,0.025719572
1563,0.9946553207084217,0.022894252
1564,0.9954544283451521,0.027170125
1565,0.9965170866765445,0.015398348
1566,0.9965756577270845,0.010611649
1567,0.9961940146696022,0.015816048
1568,0.989861373338324,0.030067293
1569,0.9967120175298205,0.017583594
