,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
133.033033,1385.463881,3988.348214,317.4893314,24010.00306,479.7869386,8168.7749,5428.235303,20531.36322,1174.600331,2519.146416,15781.95941,18840.85284,20965.41959,24543.11958,30460.44028,3061.329326,31951.89339,5147.765182,14777.8241,17574.82733,13030.92928,18947.76548,2237.823578,8978.834028,4918.766152
136.036036,1281.953404,3640.371696,302.3745331,23285.39851,517.7972415,7912.073849,5284.012848,20178.13005,1126.386495,2388.822399,15176.47912,17486.80362,21538.70471,25080.0315,30059.16811,2873.123528,31135.52385,4886.272249,14392.70102,16851.30384,12539.80489,14174.51909,2200.708826,7949.296681,4632.159419
139.039039,1214.885906,3316.912133,314.2171176,22507.3989,514.0098937,7766.964975,5042.80684,19947.34222,1091.617648,2221.686746,14658.46393,16465.73424,22016.87485,26655.425,29726.67915,2949.893222,29867.5636,4719.214195,14325.66439,16126.71126,12029.95513,10390.20704,1943.421647,6934.378236,4315.743164
142.042042,1223.878751,3196.383853,394.7007705,21774.18899,487.4336428,7782.55391,4759.873214,19784.48256,1034.605129,2120.338437,14271.29938,15623.98619,21763.12944,29603.58008,29271.30415,2988.541824,28572.96126,4593.025466,14094.74156,15474.7176,11539.57064,7608.378655,1550.00499,5990.852759,4033.451623
145.045045,1167.266887,2884.833511,466.4807943,21070.88707,475.0101859,8000.078261,4501.982767,19314.97176,941.8657617,2067.495843,13937.71327,14664.63766,20755.75972,32893.04739,28592.04831,2713.557951,27517.78494,4378.325992,13203.11721,14976.51306,11114.37711,5682.600225,1234.410856,5223.818354,3933.051431
148.048048,1069.151059,2809.989482,477.8929436,20312.43195,453.7621193,8132.947462,4202.428532,18586.04278,824.4514925,1794.58974,13490.56534,13746.95633,20333.20067,33109.00691,27871.49187,2713.916677,26571.93341,4220.956026,12109.90881,14597.36768,10741.69561,4666.437105,1032.757368,4677.433135,3887.459852
151.0510511,1023.953718,2724.817167,479.6035615,19609.01022,418.3053216,8123.202406,3940.315515,17905.82623,695.3154788,1509.748625,13038.16961,12946.73604,20968.2279,30438.45207,27242.06418,2852.53297,25721.30384,4090.723857,11251.95287,14223.01667,10368.78598,4750.594138,947.6504198,4222.37163,3857.332895
154.0540541,922.7278051,2452.809011,507.5214417,18905.02849,406.9005215,8048.765636,3776.655456,17410.93028,585.726572,1478.586502,12684.30049,12295.0051,22839.25304,27367.52575,26698.3339,2759.788459,25040.18227,3908.446214,10654.52269,13786.63869,9971.811356,6006.488308,960.2313485,3739.027836,3843.93379
157.0570571,821.5230832,2359.548599,593.4608308,18163.93908,408.7541257,7912.47442,3531.654115,16609.33056,561.7738657,1413.884698,12169.09665,11896.21932,26758.55373,26054.84965,26064.52333,2675.752207,24552.32577,3769.975143,9698.428395,13347.5671,9603.366268,8191.519539,1013.06856,3350.944468,3778.372996
160.0600601,765.7406768,2100.671373,621.0739041,17650.52408,414.1693125,7591.621683,3346.52587,15602.53974,583.3299747,1288.955156,11754.55968,11589.55004,31969.33451,26375.54994,25467.17196,2601.130875,24043.79965,3688.92004,8898.757968,12980.4086,9321.843756,10958.39915,1020.806349,3077.623955,3690.53977
163.0630631,717.6124685,2088.624844,528.4932692,17277.9946,431.1568786,7033.614664,3353.940319,14737.48891,571.7569327,1216.701014,11707.97145,11223.54658,35912.97852,26670.48748,25107.466,2470.897385,23229.69062,3603.479081,8846.205598,12703.14768,9110.134854,13305.78116,938.3301828,2869.434019,3621.540572
166.0660661,712.9020859,2171.397922,494.7064169,16869.60443,424.2578956,6519.361644,3159.738849,13912.63215,527.5039362,1126.891647,11476.04952,11071.51852,34723.07125,25231.43083,24861.65818,2533.009735,22039.81368,3442.216384,8492.277402,12496.54592,8901.614489,13804.8648,844.1770917,2721.53177,3478.37878
169.0690691,636.2085875,1960.134218,450.7452577,16478.5198,406.7163808,6150.919435,2915.759856,13196.1086,455.5699161,1001.62506,11190.42267,11093.39096,30569.35175,23034.88051,24604.11934,2619.642175,20767.15009,3221.231789,7732.354796,12338.75899,8662.993385,11780.48736,707.3853875,2600.786931,3258.876247
172.0720721,669.9435782,1761.126306,332.5110884,16139.17543,369.8615231,5837.156149,2951.288559,12751.1115,365.4341353,879.3132849,11190.37544,11066.28949,27779.41856,21860.60247,24292.23497,2447.660371,19753.65157,2985.884362,7045.842764,12203.22701,8443.52617,8394.345714,496.4464336,2468.207648,3040.030247
175.0750751,771.5317013,1900.093481,265.4396883,15901.49687,316.6188533,5408.503939,3004.132971,12563.3727,289.8940225,801.2261615,11027.90498,10962.11709,25693.0019,21042.38222,24010.77848,2230.943485,18909.37404,2712.956081,6390.366736,12065.25948,8298.234073,5017.757746,378.3707788,2328.749571,2904.220124
178.0780781,643.1376037,1849.337329,278.4709121,15819.16038,266.1297872,5004.503258,2943.039898,12400.05261,252.9701222,754.4656089,10833.03294,11033.85631,23802.90602,20343.97813,23815.94835,2316.798059,18125.88991,2460.171673,5780.898496,11927.83706,8212.749262,2354.423938,331.1812547,2182.396772,2833.571563
181.0810811,648.241959,1738.614744,292.0704433,15680.20181,236.3889012,4814.525917,2844.706124,12091.99716,262.8748017,696.6577197,10908.37941,11433.40031,22055.15527,19931.8111,23690.01709,2717.713829,17441.46711,2310.262084,5268.617005,11810.7223,8130.525943,700.1492517,266.2753597,2036.461484,2757.651049
184.0840841,594.2798431,1700.477124,315.2301356,15463.76347,215.7940724,4603.933633,2899.330698,11937.91008,306.7515237,612.0654548,10800.87651,11654.76339,19941.78167,19581.21,23517.60188,2578.875197,17147.57751,2247.879864,4755.372951,11715.46858,8021.956329,198.7979103,300.4282914,1937.883117,2652.168397
187.0870871,553.7554428,1457.280652,345.3195693,15380.12622,198.4883823,4305.41272,2963.227955,11833.87896,343.634911,569.9159795,10547.10391,11739.57374,17589.03164,19253.9295,23280.03148,2220.38111,17065.19586,2249.526997,4231.20114,11603.13108,7917.886904,673.4491527,408.1047335,1928.909576,2543.323395
190.0900901,615.8044516,1445.665074,397.4912527,15183.22611,184.137708,4011.581907,2814.726352,11475.66028,337.8425386,601.6547453,10441.36207,11965.16916,15556.03256,19005.97237,23005.14807,2369.955188,16865.42416,2278.936067,3742.137112,11437.16779,7853.65661,1893.248497,491.8599147,2000.899739,2472.790111
193.0930931,516.2073866,1263.906199,465.9676324,14895.36727,182.9848636,3802.311191,2651.28029,10900.33009,310.3473956,518.540137,10354.86395,12082.06625,14211.80229,18709.44862,22653.50863,2497.388621,16735.52919,2261.883758,3287.91849,11254.3911,7831.271957,3520.48259,580.5091509,2042.240035,2443.627403
196.0960961,567.8330634,1104.367615,607.3219559,14773.0578,181.6226598,3699.37816,2589.477807,10220.15877,268.3036586,396.5967182,10206.72051,12223.86997,13373.9496,18493.2553,22346.95209,2487.514833,16761.98954,2237.845013,2989.663416,11131.50341,7834.398325,5158.74681,683.8628532,2050.990345,2430.964914
199.0990991,557.1983164,1130.822797,807.2474223,14627.70461,179.5976456,3648.009909,2577.065379,9635.544618,224.4606176,402.2882986,10012.41881,12651.403,12676.78045,18450.42723,22194.22183,2499.486077,16857.55492,2290.919375,2881.400561,11095.8322,7842.894417,6412.578031,791.5289337,2073.956247,2416.756202
202.1021021,423.5860864,1102.124098,838.1240568,14391.78551,194.501109,3520.672914,2423.436447,9495.944029,238.9616783,411.5614701,9824.759792,13130.17112,12185.9349,18132.44236,21984.5581,2333.35067,16832.81813,2402.434754,2592.078752,11077.76769,7829.576179,6889.526975,906.1874272,2067.392351,2429.50919
205.1051051,520.7752013,1094.913246,425.2729441,14150.32401,198.4136278,3500.664154,2318.489017,9627.475474,282.2005833,374.0672363,9663.700447,13476.46953,11821.38248,17754.17357,21712.32316,2157.856119,16702.74576,2475.831607,2292.804129,11007.23321,7774.461576,6274.122526,967.8652647,2068.268992,2389.797673
208.1081081,361.9030252,913.1275843,267.7402364,13969.00145,210.6825107,3705.904382,2452.471826,9613.968425,287.0704955,322.0663529,9490.365053,13684.93915,11474.23986,17708.54246,21518.98553,2198.633107,16539.47626,2429.623064,2321.806135,10900.04458,7721.875426,4865.836124,904.0421005,2135.987681,2258.138582
211.1111111,472.4886801,865.3280919,214.0721199,13857.35863,232.1417388,3613.21392,2390.424815,9375.459423,257.9327542,290.7002031,9209.182443,13961.1315,11305.07263,17605.3571,21471.38862,2137.648481,16215.16869,2322.733874,2429.229485,10812.69347,7746.156555,3258.002993,728.1391177,2228.07444,2260.775145
214.1141141,328.2871834,693.4510409,227.6690476,13754.5776,245.5664923,3419.430684,2259.047291,9085.673255,217.0729625,312.0872828,9015.856804,14354.59733,11239.35016,17426.68724,21512.7709,2019.953423,15917.11321,2217.286847,2526.746327,10753.18143,7852.248623,1896.127077,552.5205294,2328.896511,2308.590496
217.1171171,425.8036883,730.2184106,245.3472864,13561.6768,241.0793839,3537.959729,2344.160325,8945.207871,189.1506995,400.59045,9073.635825,14744.21149,11149.4238,17360.34116,21515.22117,2045.666523,15780.36088,2116.078876,2687.662186,10647.62306,7928.207479,974.2431701,480.1799565,2443.221175,2239.693865
220.1201201,423.8407546,577.3127793,243.7321565,13409.24365,223.713892,3650.499839,2320.636382,8908.13812,191.322326,525.8405425,9024.973323,14922.60808,11186.66528,17324.26125,21380.32812,2096.339557,15344.28663,1926.908474,2951.30011,10433.21686,7871.838092,623.6454549,458.8203248,2554.550982,2249.248567
223.1231231,509.7361934,526.8318705,222.0889721,13383.0667,225.6022315,3681.714119,2200.594426,8927.703047,209.9749022,575.2154241,8734.534993,14983.08904,11244.42443,17314.79356,21291.63514,2122.652689,14850.11036,1743.018788,3081.914145,10172.87309,7720.047249,718.7131259,427.9783661,2608.255145,2293.39733
226.1261261,375.8897621,510.5574979,187.8881081,13368.42942,202.6831143,3679.502674,2149.163404,8928.161848,214.9657098,498.0989238,8382.786914,15013.99281,11146.48579,17356.15336,21440.00511,2177.202374,14764.68106,1695.345264,2940.381524,9979.120957,7565.506023,1029.694454,372.066369,2564.741709,2258.368443
229.1291291,289.8365825,380.7043384,184.6506464,13206.10742,184.8900474,3518.276426,2086.36604,8752.149657,186.048466,473.8087712,8373.422054,14704.83418,10978.57119,17378.41253,21647.59879,2345.451471,14945.24573,1719.449452,2944.517071,9886.559639,7455.756257,1355.878201,347.5022756,2463.799338,2260.419457
232.1321321,422.0754103,559.6949775,200.0530384,12965.49251,170.1297211,3460.761179,1995.899682,8569.943001,160.4619281,545.5537121,8431.556892,14207.39947,10849.18106,17395.5334,21731.87787,2381.64563,15060.3744,1718.343491,3182.712906,9819.032433,7374.088383,1538.183337,332.9769521,2318.652599,2229.98376
235.1351351,476.3951725,382.7527936,242.6479433,12835.74223,148.9941643,3731.103269,1892.868407,8628.245103,180.7160906,622.9441861,8202.388709,13762.02412,10788.58228,17471.8819,21677.87797,2162.575304,14988.46415,1651.060756,3413.081728,9706.823161,7298.969076,1462.423066,292.9322586,2127.080168,2096.43446
238.1381381,386.296525,328.5317414,274.204602,12653.34866,145.3958815,3990.140799,1751.50475,8908.521147,231.9667765,569.9303437,7987.792258,13194.05305,10695.68934,17637.81011,21724.97923,2166.190594,15098.27131,1595.979426,3267.340963,9559.910794,7209.193208,1238.189307,262.0871526,1906.493108,2029.841873
241.1411411,372.7140509,398.1532295,247.2584341,12359.70179,132.7172102,4031.01251,1654.998882,9259.770836,293.9679173,508.9959662,7790.673967,12563.14492,10599.17932,17730.71071,21778.47018,2347.768212,15128.27502,1600.806639,2988.054268,9414.328716,7084.318193,1046.390386,222.1045052,1731.443886,2020.399508
244.1441441,397.7821948,177.8783056,220.4877524,12036.60503,130.4801727,3860.039754,1621.663156,9493.430056,341.0284352,531.8504242,7554.33117,12010.47767,10534.93357,17636.14679,21721.55365,2377.222044,14807.58235,1644.614068,2818.805067,9289.226903,6924.077769,963.5924111,170.6068856,1632.036199,1994.374722
247.1471471,281.5390321,290.1473327,194.3264537,11779.02959,133.2793899,3659.584403,1470.15607,9474.572668,339.8215136,436.1957209,7464.435904,11530.05959,10411.16431,17522.59303,21731.26402,2080.073821,14539.46768,1649.550933,2437.614658,9184.034874,6751.746437,944.5588185,183.658876,1512.642257,1968.709812
250.1501502,380.0816972,208.8055872,195.833833,11534.20398,141.8360326,3443.086722,1336.595028,9262.995716,293.9320899,287.4529764,7435.831266,11040.00919,10198.55991,17550.99081,21688.26351,1976.104101,14617.58544,1749.909537,2087.007128,9092.81856,6589.015214,944.0136136,217.5688844,1391.755742,1941.898611
253.1531532,168.4680735,298.5925377,223.6948317,11271.90769,151.3853128,3213.442683,1327.625518,8987.758649,225.7915535,186.6416069,7347.967502,10493.6717,9974.846512,17637.084,21511.81343,2260.298144,14825.57055,1925.931545,2025.580753,8991.727652,6445.28534,945.5535736,218.9583573,1302.567575,1906.698238
256.1561562,193.5718844,299.0505894,207.8479622,11072.13086,153.0290401,3082.436793,1243.261736,8728.555631,156.9178351,76.10016877,7249.861922,9952.918895,9901.335836,17412.42867,21428.76639,2168.490833,14418.25635,1796.731666,2029.415136,8853.590792,6326.145617,941.031531,218.9758181,1202.858196,1871.706479
259.1591592,269.5963667,354.7651459,150.4396317,10814.31363,157.5784566,2952.171884,1073.038359,8489.844631,97.59579692,112.8456749,7063.902062,9472.662381,9893.877149,17217.04531,21434.37217,2045.085109,13956.02832,1568.640218,1971.63083,8679.770116,6225.503253,935.4725435,206.8688508,1095.108547,1856.924157
262.1621622,175.7461202,503.1276059,122.5373011,10509.70091,150.3481183,2793.155559,919.9777132,8218.173866,76.05817101,275.8256795,6837.474696,9052.931787,9865.919342,17313.7968,21418.30013,2236.739571,13850.15951,1503.188699,1874.835847,8498.24839,6126.367441,946.1909286,189.0365927,1001.400089,1874.609032
265.1651652,161.2887561,770.3725646,112.5592032,10325.42736,135.8474506,2787.031977,879.2994482,7849.298757,133.1393794,209.6124166,6809.569243,8631.342854,9886.862651,17404.18537,21327.78735,2344.681979,13519.50323,1525.07192,1889.351139,8322.31502,6019.132945,984.1737246,215.0575544,935.7617637,1907.317083
268.1681682,158.8984548,645.6418007,109.6698645,10217.72061,113.2282847,2883.670959,836.3280591,7502.867331,178.474215,88.00127275,6666.015396,8202.039614,9978.862442,17441.4924,21376.48327,2245.071919,13163.62682,1502.106001,2136.515739,8114.661523,5919.321517,1038.517674,238.6492087,891.5281702,1871.197114
271.1711712,173.0107535,682.9897154,107.9760021,10121.3523,97.67897946,2942.404991,749.152993,7233.643669,169.4426216,56.95844,6327.53306,7787.884874,10120.68865,17468.69086,21567.44857,2053.99604,13091.49989,1419.568726,2484.463976,7833.010683,5845.150134,1091.869366,239.6568098,854.9677095,1787.392182
274.1741742,242.6329127,613.0008421,99.64027031,9992.656004,83.15915698,2898.467627,744.2274144,6965.53636,171.7972785,0,6203.17514,7422.323287,10233.41147,17487.97789,21581.43052,1986.152847,13260.57226,1402.00978,2598.246757,7506.700102,5782.410162,1098.595295,271.1367703,817.383303,1801.785989
277.1771772,188.4059443,590.7284957,116.613517,9803.08142,75.24751183,3037.809565,769.3976199,6868.422164,139.0044396,87.02428918,6123.313117,7157.133371,10094.36213,17461.46458,21564.40771,1998.768052,13336.30347,1410.751441,2722.621858,7217.098151,5693.366795,992.7172365,323.4078378,792.5437495,1818.484764
280.1801802,183.6196897,577.5418482,150.7155999,9608.131789,84.0406805,3436.761748,743.7060465,6923.655873,86.71640269,292.7895788,5980.203429,7043.758707,9833.35907,17478.89962,21644.77014,1993.140818,13252.20249,1383.281669,2949.453058,7011.041207,5565.899883,784.4086237,359.2044655,807.6898341,1798.755003
283.1831832,193.9774867,446.5901883,197.6447148,9411.969927,83.42096542,3797.21557,677.2731141,6901.975786,110.9000153,339.085006,5914.389946,7056.440985,9886.852002,17712.38731,21767.66466,1943.113667,13284.59206,1326.126699,3016.203312,6849.275839,5450.925815,668.5433472,353.3329047,884.271995,1831.861747
286.1861862,345.6307469,629.7615145,221.0634646,9137.4397,82.62836016,3821.631471,788.6679995,7001.982429,152.519558,315.8481334,5839.917753,6888.990874,10040.7717,17997.13383,21959.79974,1975.577894,13418.67984,1371.46752,2860.040446,6682.6234,5405.018904,839.1231811,356.975317,989.1121398,1870.511328
289.1891892,353.8623196,608.5460969,176.0768549,8950.815774,74.99072585,3493.962938,926.1157202,7194.276877,163.5066673,281.140975,5693.828719,6656.887702,10077.83537,18155.86107,22135.41186,2040.252597,13507.07182,1453.329778,2581.131953,6488.173057,5450.347631,1224.844383,374.9367361,1109.362604,1870.660579
292.1921922,235.6808247,634.1357069,151.4990469,8845.310617,71.13458617,3058.971509,740.5518637,7215.596876,150.2773853,202.9565096,5529.807023,6700.225247,10002.68403,18154.18839,22153.319,1977.977048,13454.00426,1397.93914,2349.886499,6257.626804,5589.764896,1609.456399,367.1062231,1247.777952,1840.484311
295.1951952,371.5463036,603.0024467,155.8525104,8664.898186,74.98398722,2719.592038,643.160988,7181.466009,121.5600367,197.6478208,5485.04044,6463.441836,9971.835388,18171.53812,22145.72958,1986.7118,13497.61022,1439.674322,2223.587573,5999.193344,5788.861714,1845.464064,365.9164174,1341.244589,1823.326671
298.1981982,428.8741699,526.3407648,177.56295,8506.050376,75.57586461,2607.577724,686.0791008,7129.564587,79.41781877,263.5389957,5369.003823,6003.303055,10007.5059,18238.19218,22106.92385,2017.172084,13649.37512,1570.031964,2206.684212,5750.104868,5947.461529,1910.036213,373.6610345,1345.034636,1841.594322
301.2012012,404.3717994,547.5159729,194.1271779,8297.755324,78.73581611,2682.4557,632.6324857,7094.480486,29.61702157,293.5992786,4961.576527,5795.363019,10001.20313,18276.20876,21971.46641,1883.21037,13693.63913,1583.079156,2210.68682,5542.654412,5968.957662,1793.686126,359.4206649,1262.875229,1875.546045
304.2042042,383.2268387,578.8953373,178.0896245,7975.573128,83.72459724,2580.347108,654.589278,7440.10194,2.098813207,248.2158527,4732.326617,5602.541123,9882.93288,18352.4387,21954.78064,1782.519477,13506.78146,1508.011649,1970.961024,5357.823882,5823.633012,1490.429304,312.2892807,1154.993259,1859.912349
307.2072072,381.2991041,520.4850286,178.0749197,7707.759356,81.35080957,2285.101786,601.1100886,7869.462106,0,186.4030182,4622.945446,5465.760844,9807.117875,18412.9215,22001.08202,1876.272381,13308.87703,1428.072928,1547.621258,5157.087453,5509.887423,998.6199875,269.4218009,1046.46716,1824.947246
310.2102102,385.523471,502.6723522,165.9974014,7525.02734,79.87381556,2042.348001,332.2451236,8037.128615,11.77134063,170.6111781,4372.268632,5477.376497,9879.447192,18407.70002,21948.51748,2066.494409,13338.96409,1384.486175,1256.117954,4937.468136,5081.593846,428.1559001,264.231398,942.7527081,1830.12662
313.2132132,334.2863767,573.6454643,174.9942026,7333.402428,83.35915556,2027.7451,295.6366525,8510.743675,39.61905181,144.9112968,4249.796637,5265.555489,9799.686722,18499.1494,21884.38178,1912.151902,13392.55399,1323.366548,1392.014373,4741.712943,4663.78202,32.18777445,256.9518949,870.8693118,1840.614048
316.2162162,322.5962495,328.3566315,158.4693548,7056.704535,82.23140457,2099.610139,343.0682843,8841.800595,71.43449486,133.8856,4240.0522,5037.151051,9704.678072,18577.90008,21763.36994,1759.332196,13497.39755,1354.501499,1812.90042,4603.779696,4356.987217,0,254.1395694,817.1692333,1834.270654
319.2192192,317.4330131,294.2477188,147.0572218,6909.135061,77.7100333,2072.159109,254.022101,8547.322153,91.54116321,168.739927,4170.684488,5038.425971,9773.822446,18558.07076,21594.28593,1929.089755,13649.60628,1503.992986,2097.019908,4505.714891,4133.345565,198.3177836,264.573889,776.3245443,1816.149966
322.2222222,362.1919942,374.2963655,129.5685016,6859.158334,76.85257056,2003.939159,313.6959033,8183.470546,96.96571677,196.3056705,3981.762963,4980.494497,9783.662987,18657.64991,21599.8173,1928.716395,13560.97387,1502.901346,1873.771486,4416.640768,3932.216151,416.4486213,251.032751,798.6201413,1814.74029
325.2252252,316.7490404,435.9202941,152.4876923,6763.64299,81.95027385,2034.075716,403.6766325,7804.187292,102.8277372,186.6983333,3831.839263,4945.600866,9692.545609,18753.4534,21593.87899,1881.581404,13481.53564,1368.936167,1622.473859,4332.243571,3742.789793,665.3921215,232.9239665,901.1889167,1859.995897
328.2282282,401.9108318,524.5861643,172.9031192,6697.138335,78.48431226,2166.998827,349.6082986,7356.797672,118.7630722,170.1524888,3768.900457,5008.520274,9617.538728,18790.41605,21490.64067,1930.358661,13524.40763,1283.669209,1698.176717,4272.431611,3599.70063,1158.304384,231.1578969,1031.286645,1943.624183
331.2312312,302.141217,573.2767873,159.000645,6697.321554,75.47029447,2229.291054,223.645346,6995.949335,133.059796,219.8614381,3609.62877,4992.171904,9705.459712,19007.72164,21534.88153,1860.134034,13345.03825,1381.041398,1799.744871,4245.371136,3521.08207,2022.330891,230.8600974,1078.646912,2014.058976
334.2342342,283.235845,393.9670175,159.523288,6724.03565,77.34250741,2328.441405,265.8892348,6701.215457,120.9515814,282.0643039,3499.794411,4909.994338,9804.022303,19409.99812,21484.20869,1809.2054,13165.64215,1367.554193,1978.465594,4222.134314,3471.713432,3110.24239,225.9957643,1036.680468,2082.218798
337.2372372,331.583391,434.7694256,167.7713525,6708.794033,88.79244996,2550.714445,388.4213502,6443.212633,92.17771484,289.5158923,3552.756625,4926.230653,9815.502667,20190.31899,21318.14325,1820.253548,13078.89251,1205.608342,2254.369503,4172.141202,3411.737353,4212.228393,220.8928199,963.1936001,2157.90689
340.2402402,433.7168874,424.4979296,174.7495219,6701.765802,116.4922994,2819.491573,243.7383913,6239.244414,87.33964611,238.5585192,3711.289554,5155.640531,9815.080472,21433.04021,21328.80619,1774.657327,12885.21525,1197.902221,2449.874393,4122.314427,3358.635317,4978.57307,223.7538994,921.2900314,2250.885125
343.2432432,423.1388955,737.4453233,161.1889829,6684.426605,142.5672225,2970.040134,167.4813841,6039.022111,95.92051515,233.6110137,3923.169482,5175.342246,9847.859843,21606.06758,21256.54722,1918.334787,12752.41791,1184.870825,2394.825726,4135.441361,3365.533131,4975.480003,230.7414978,874.1680981,2463.795438
346.2462462,549.1796643,705.1924122,134.8467523,6624.02587,158.0776936,2933.192485,314.7627583,5866.63712,125.0924884,303.2395611,4063.448422,4938.207551,9937.94569,20679.40373,21111.01362,2059.696659,12882.55736,1162.427232,2338.292904,4241.246705,3438.389959,4231.144768,267.4020685,863.4995916,2622.184465
349.2492492,530.8688649,714.6162391,108.4940429,6592.406757,188.1811434,2772.331049,479.752443,5767.940001,184.718409,386.1732291,4021.15741,4722.523698,10054.80156,19970.71081,21132.33133,1833.440177,13466.3961,1282.826467,2639.310276,4404.30168,3490.684934,3671.622209,349.5624786,954.9740569,2469.610824
352.2522523,476.7100626,597.6163093,87.74741448,6572.853811,228.7819909,2625.971,378.2771385,5617.088022,214.6777137,429.4991052,3930.975605,4434.092871,10054.25257,19717.0877,21157.5727,1723.772726,14718.55481,1428.558691,2901.478462,4583.277839,3445.787326,4151.919117,382.7971368,1019.432952,2281.562305
355.2552553,537.4754516,687.5210816,71.1960409,6546.939662,240.2310867,2477.644326,287.0168481,5362.919239,202.6246334,436.849874,3979.365555,4108.080225,10028.32256,19638.28723,21075.84886,1790.488651,15495.63196,1471.012118,2800.415774,4747.420943,3365.453979,5352.172737,317.5845867,1014.98959,2158.43093
358.2582583,567.8286981,678.975005,58.91477306,6567.911449,204.9048137,2255.091418,482.6900564,5121.523854,176.3713318,451.1878264,4220.443334,3841.636184,10141.45662,19505.59313,20945.94133,1807.755951,14790.48745,1365.182664,2416.256817,4870.988213,3366.145352,6474.906941,200.7298075,954.3648471,2061.628348
361.2612613,614.8245596,719.4393523,54.99253015,6750.770845,137.0420059,2027.032713,470.4188648,5156.855415,158.0102793,509.5078567,4439.13228,3569.849752,10327.52017,19590.64154,20954.21412,1789.740154,13826.93032,1196.029533,2303.94766,4951.8564,3468.948005,7041.878514,169.8973209,802.7730293,2039.870063
364.2642643,531.5134754,526.0656609,55.35151694,6995.163432,110.5205999,1981.020286,354.1993631,5254.223155,143.3113255,554.8790187,4639.427635,3230.926279,10449.43251,19667.10439,20871.55805,1736.244381,13239.79644,1117.477867,2296.105845,5017.953827,3573.298213,6983.22453,181.6824667,663.3089488,2001.553685
367.2672673,668.8192773,489.8891363,58.99237962,7141.667402,95.33037099,2179.934288,355.6324215,5196.659917,132.0603214,558.368225,4840.785733,2879.97017,10793.31471,19564.97312,20601.50559,1628.93469,13026.86943,1188.525306,2214.326471,5087.887075,3599.760526,6339.064403,160.6979547,606.2126038,1903.068313
370.2702703,697.3443973,574.0421739,64.98383214,7208.580969,92.02504145,2431.832654,340.5665548,5136.355872,141.5304035,592.8789713,4918.855572,2706.160677,12165.72066,19637.34093,20522.20985,1498.701445,12918.15971,1277.132485,2362.387397,5133.871207,3588.333579,5493.292821,136.0422657,551.3361033,1868.699981
373.2732733,666.6899133,533.8074094,57.52538406,7182.916343,89.14378429,2684.278048,308.645141,5061.898687,135.7721883,629.8086789,4956.148526,2707.657003,14254.35308,20086.91052,20519.91786,1593.026023,12838.36142,1269.691608,2289.430053,5117.496722,3605.760606,4891.147601,135.0162408,524.7831224,1842.06185
376.2762763,686.7018911,479.9531702,55.50712462,7070.483066,77.23139614,2781.264621,313.1422893,5055.980503,110.8130018,685.2979841,4853.075789,2741.344028,15437.16899,20491.06651,20515.69482,1755.803148,12740.04175,1196.32255,1882.448488,5022.037273,3652.904121,4529.608071,154.5832987,538.7850596,1804.93958
379.2792793,740.8414295,605.9937811,69.93185326,6908.722111,71.1992222,2504.296676,348.5052898,5275.443201,113.5437349,816.5720744,4398.678536,2667.738517,13976.43034,20125.6028,20622.67916,1539.892886,12575.21089,1182.955611,1640.491951,4848.623928,3676.575453,4037.905571,168.0248621,546.6292474,1831.240345
382.2822823,696.8282146,583.5682715,94.73906255,6711.197321,67.10267547,2139.9769,226.9816249,5423.238039,149.7527164,858.8385302,4127.580806,2669.126787,11753.62443,19623.5881,20657.30062,1542.701695,12520.71167,1134.33065,1555.575337,4614.02214,3650.841541,3238.415678,176.5814555,537.4924699,1853.343734
385.2852853,694.0955564,511.6667499,184.8604852,6500.757954,62.24994039,1936.212203,70.16051148,5585.345452,201.0786021,819.8959511,4066.574314,2862.737325,10304.9769,19396.15815,20597.321,1789.078598,12525.82432,1051.513417,1414.796384,4372.494613,3621.408216,2460.05134,184.2075701,535.1102483,1841.783427
388.2882883,625.1456874,628.3473195,393.7768253,6305.629912,62.15335024,1952.974868,121.4456277,6097.690221,245.9630574,839.354861,3859.636672,3191.974278,9785.434858,19345.76473,20618.01673,1788.763841,12378.20242,1005.032457,1087.941235,4179.882792,3638.592194,2098.271647,187.6786663,561.4087494,1837.646483
391.2912913,654.3027191,500.0891463,438.1478531,6167.754089,56.93344651,2123.192081,157.1615836,6825.97842,282.3087402,882.5119253,3722.182337,3489.666445,9568.336242,19324.06938,20853.24017,1629.253347,12114.86872,917.5935744,830.7619394,4056.2338,3698.111724,2455.951116,176.4407021,584.7930385,1890.799249
394.2942943,666.4281718,299.7777071,253.5235416,6199.964042,63.12589112,2320.835356,188.1198041,7699.680991,288.8619176,902.1923483,3809.78141,3814.012763,9404.16571,19270.53198,21190.21373,1694.135466,12084.9411,916.6102232,967.5603458,4003.224556,3767.662041,3777.307657,152.5125706,659.3010113,1965.406671
